cod,2012,sexo,idade,escolaridade,partido,regiao,cidade
412785,Sim,Masculino,50,Pós-graduação,DEM,Sul,TRES BARRAS DO PARANA
412788,Não,Masculino,40, fundamental cpt.,PSDB,Sul,TUNAS DO PARANA
412790,Sim,Masculino,51,Pós-graduação,PSD,Sul,TUNEIRAS DO OESTE
412795,Sim,Masculino,46, médio cpt.,DEM,Sul,TUPASSI
412796,Sim,Masculino,39,Pós-graduação,PSD,Sul,TURVO
412800,Não,Masculino,53, superior cpt.,PPS,Sul,UBIRATA
412810,Sim,Masculino,54, superior incpt.,PDT,Sul,UMUARAMA
412820,Não,Masculino,52,Pós-graduação,PT,Sul,UNIAO DA VITORIA
412830,Sim,Masculino,61, médio cpt.,PSD,Sul,UNIFLOR
412840,Sim,Masculino,55,Pós-graduação,PSC,Sul,URAI
412850,Sim,Masculino,53, superior cpt.,PSD,Sul,WENCESLAU BRAZ
412853,Não,Masculino,56, fundamental cpt.,PR,Sul,VENTANIA
412855,Sim,Masculino,51, médio cpt.,PT,Sul,VERA CRUZ DO OESTE
412860,Não,Masculino,54, superior cpt.,PT,Sul,VERE
412862,Sim,Feminino,55, médio cpt.,PMDB,Sul,ALTO PARAISO
412863,Sim,Masculino,45, médio cpt.,PR,Sul,DOUTOR ULYSSES
412865,Sim,Feminino,59, fundamental cpt.,PR,Sul,VIRMOND
412870,Não,Masculino,51, superior incpt.,PMDB,Sul,VITORINO
412880,Sim,Masculino,54,Pós-graduação,PSD,Sul,XAMBRE
420005,Sim,Masculino,40, superior cpt.,PMDB,Sul,ABDON BATISTA
420010,Sim,Masculino,52,Pós-graduação,PT,Sul,ABELARDO LUZ
420020,Sim,Masculino,44,Pós-graduação,PT,Sul,AGROLANDIA
420030,Sim,Masculino,57,Pós-graduação,PMDB,Sul,AGRONOMICA
420040,Não,Masculino,64, superior cpt.,PMDB,Sul,AGUA DOCE
420050,Não,Masculino,31, superior cpt.,PMDB,Sul,AGUAS DE CHAPECO
420055,Não,Masculino,52,Pós-graduação,PP,Sul,AGUAS FRIAS
420060,Sim,Masculino,55, superior cpt.,PMDB,Sul,AGUAS MORNAS
420070,Não,Masculino,48, superior cpt.,PMDB,Sul,ALFREDO WAGNER
420075,Não,Feminino,38,Pós-graduação,PSD,Sul,ALTO BELA VISTA
420080,Não,Masculino,43, superior cpt.,PMDB,Sul,ANCHIETA
420090,Não,Masculino,51, fundamental incpt.,PMDB,Sul,ANGELINA
420100,Não,Masculino,52,Pós-graduação,PSB,Sul,ANITA GARIBALDI
420110,Não,Masculino,42, superior cpt.,PMDB,Sul,ANITAPOLIS
420120,Não,Feminino,72, superior cpt.,PP,Sul,ANTONIO CARLOS
420125,Não,Masculino,68, fundamental incpt.,PSD,Sul,APIUNA
420127,Sim,Masculino,39, médio cpt.,PMDB,Sul,ARABUTA
420130,Sim,Masculino,60,Pós-graduação,PMDB,Sul,ARAQUARI
420140,Não,Masculino,47,Pós-graduação,PT,Sul,ARARANGUA
420150,Sim,Masculino,56, superior cpt.,PSDB,Sul,ARMAZEM
420160,Não,Masculino,50, superior cpt.,PSD,Sul,ARROIO TRINTA
420165,Não,Feminino,39,Pós-graduação,PMDB,Sul,ARVOREDO
420170,Sim,Masculino,57, superior cpt.,PSD,Sul,ASCURRA
420180,Não,Masculino,55, médio cpt.,PT,Sul,ATALANTA
420190,Não,Masculino,43, superior incpt.,PP,Sul,AURORA
420195,Sim,Masculino,46, superior cpt.,PSD,Sul,BALNEARIO ARROIO DO SILVA
420200,Sim,Masculino,45, superior cpt.,PMDB,Sul,BALNEARIO CAMBORIU
420205,Não,Masculino,45, médio cpt.,PMDB,Sul,BALNEARIO BARRA DO SUL
420207,Não,Masculino,39, superior cpt.,PP,Sul,BALNEARIO GAIVOTA
420208,Não,Masculino,53,Pós-graduação,PMDB,Sul,BANDEIRANTE
420209,Não,Masculino,57, fundamental cpt.,PMDB,Sul,BARRA BONITA
420210,Sim,Masculino,40, superior incpt.,PSB,Sul,BARRA VELHA
420213,Não,Masculino,41, superior cpt.,PMDB,Sul,BELA VISTA DO TOLDO
420215,Não,Masculino,44,Pós-graduação,PSD,Sul,BELMONTE
420220,Não,Masculino,56, fundamental cpt.,PMDB,Sul,BENEDITO NOVO
420230,Sim,Masculino,57, médio cpt.,PP,Sul,BIGUACU
420240,Não,Masculino,30,Pós-graduação,PSDB,Sul,BLUMENAU
420243,Não,Masculino,40, fundamental incpt.,PMDB,Sul,BOCAINA DO SUL
420245,Não,Feminino,37, superior incpt.,PDT,Sul,BOMBINHAS
420250,Não,Masculino,48, médio cpt.,PSDB,Sul,BOM JARDIM DA SERRA
420253,Não,Masculino,49, médio cpt.,PPS,Sul,BOM JESUS
420257,Não,Masculino,47, médio cpt.,PMDB,Sul,BOM JESUS DO OESTE
420260,Não,Masculino,55, fundamental incpt.,PSDB,Sul,BOM RETIRO
420270,Não,Masculino,50, médio cpt.,PMDB,Sul,BOTUVERA
420280,Não,Masculino,59, superior cpt.,PMDB,Sul,BRACO DO NORTE
420285,Não,Masculino,36, superior cpt.,PT,Sul,BRACO DO TROMBUDO
420287,Não,Masculino,44, médio cpt.,PSD,Sul,BRUNOPOLIS
420290,Sim,Masculino,48,Pós-graduação,PT,Sul,BRUSQUE
420300,Não,Masculino,48, superior cpt.,PMDB,Sul,CACADOR
420310,Não,Masculino,46, superior cpt.,PT,Sul,CAIBI
420315,Não,Feminino,50,Pós-graduação,PDT,Sul,CALMON
420320,Sim,Feminino,50,Pós-graduação,PSDB,Sul,CAMBORIU
420325,Não,Masculino,52, médio cpt.,PPS,Sul,CAPAO ALTO
420330,Não,Masculino,53, médio cpt.,DEM,Sul,CAMPO ALEGRE
420340,Não,Masculino,47, superior cpt.,PMDB,Sul,CAMPO BELO DO SUL
420350,Não,Masculino,46,Pós-graduação,PT,Sul,CAMPO ERE
420360,Não,Masculino,52, superior cpt.,PMDB,Sul,CAMPOS NOVOS
420370,Sim,Masculino,43, superior incpt.,PP,Sul,CANELINHA
420380,Não,Masculino,52, superior cpt.,PMDB,Sul,CANOINHAS
420390,Não,Masculino,49,Pós-graduação,PT,Sul,CAPINZAL
420395,Não,Masculino,60,Pós-graduação,PP,Sul,CAPIVARI DE BAIXO
420400,Sim,Feminino,51, médio cpt.,PSD,Sul,CATANDUVAS
420410,Sim,Masculino,50, médio cpt.,PMDB,Sul,CAXAMBU DO SUL
420415,Sim,Feminino,41, superior cpt.,PSDB,Sul,CELSO RAMOS
420417,Não,Feminino,56, médio cpt.,PMDB,Sul,CERRO NEGRO
420419,Sim,Masculino,55, superior cpt.,PT,Sul,CHAPADAO DO LAGEADO
420420,Sim,Masculino,54,Pós-graduação,PSD,Sul,CHAPECO
420425,Não,Masculino,58,Pós-graduação,PP,Sul,COCAL DO SUL
420430,Sim,Masculino,59, fundamental incpt.,PT,Sul,CONCORDIA
420435,Não,Masculino,47,Pós-graduação,PMDB,Sul,CORDILHEIRA ALTA
420440,Sim,Masculino,49,Pós-graduação,PT,Sul,CORONEL FREITAS
420445,Não,Masculino,42, médio cpt.,PP,Sul,CORONEL MARTINS
420450,Sim,Masculino,54, superior cpt.,PMDB,Sul,CORUPA
420455,Sim,Masculino,45, médio cpt.,PDT,Sul,CORREIA PINTO
420460,Não,Masculino,57,Pós-graduação,PP,Sul,CRICIUMA
420470,Não,Masculino,39, superior cpt.,PMDB,Sul,CUNHA PORA
420475,Não,Masculino,49, superior cpt.,PSD,Sul,CUNHATAI
420480,Não,Masculino,54, superior cpt.,PMDB,Sul,CURITIBANOS
420490,Não,Masculino,56, superior cpt.,PMDB,Sul,DESCANSO
420500,Sim,Masculino,54, superior incpt.,PT,Sul,DIONISIO CERQUEIRA
420510,Não,Masculino,36,Pós-graduação,PT,Sul,DONA EMMA
420515,Sim,Masculino,57, médio cpt.,PP,Sul,DOUTOR PEDRINHO
420517,Não,Masculino,41, médio cpt.,PMDB,Sul,ENTRE RIOS
420519,Não,Masculino,42, superior cpt.,PSD,Sul,ERMO
420520,Não,Masculino,40,Pós-graduação,PMDB,Sul,ERVAL VELHO
420530,Não,Masculino,61, médio cpt.,PSD,Sul,FAXINAL DOS GUEDES
420535,Sim,Masculino,35,Pós-graduação,PSD,Sul,FLOR DO SERTAO
420540,Não,Masculino,33, superior cpt.,PSD,Sul,FLORIANOPOLIS
420543,Sim,Masculino,54, superior cpt.,PP,Sul,FORMOSA DO SUL
420545,Sim,Masculino,42, superior cpt.,PP,Sul,FORQUILHINHA
420550,Não,Masculino,57, médio cpt.,PSD,Sul,FRAIBURGO
420555,Não,Masculino,49, fundamental cpt.,PMDB,Sul,FREI ROGERIO
420560,Não,Masculino,51,Pós-graduação,PMDB,Sul,GALVAO
420570,Sim,Masculino,46, superior incpt.,PMDB,Sul,GAROPABA
420580,Não,Masculino,58, superior cpt.,PSD,Sul,GARUVA
420590,Sim,Masculino,61, superior cpt.,PT,Sul,GASPAR
420600,Não,Masculino,40, superior incpt.,DEM,Sul,GOVERNADOR CELSO RAMOS
420610,Não,Masculino,55, fundamental cpt.,PSD,Sul,GRAO PARA
420620,Não,Masculino,52,Pós-graduação,PP,Sul,GRAVATAL
420630,Não,Masculino,53, superior cpt.,PP,Sul,GUABIRUBA
420640,Não,Masculino,46, médio cpt.,PSD,Sul,GUARACIABA
420650,Não,Masculino,59, superior cpt.,PSD,Sul,GUARAMIRIM
420660,Não,Masculino,52, fundamental cpt.,PSDB,Sul,GUARUJA DO SUL
420665,Sim,Masculino,53, médio cpt.,PSD,Sul,GUATAMBU
420670,Sim,Masculino,52, superior cpt.,PSD,Sul,HERVAL D'OESTE
420675,Não,Masculino,49, fundamental cpt.,PMDB,Sul,IBIAM
420680,Sim,Masculino,56,Pós-graduação,PSDB,Sul,IBICARE
420690,Não,Masculino,58, superior cpt.,PMDB,Sul,IBIRAMA
420700,Não,Masculino,48,Pós-graduação,PT,Sul,ICARA
420710,Não,Masculino,35,Pós-graduação,PSD,Sul,ILHOTA
420720,Não,Masculino,38,Pós-graduação,PT,Sul,IMARUI
420730,Não,Masculino,45, superior incpt.,PSDB,Sul,IMBITUBA
420740,Sim,Masculino,53, superior cpt.,PP,Sul,IMBUIA
420750,Sim,Masculino,52,Pós-graduação,PMDB,Sul,INDAIAL
420757,Não,Masculino,42, superior incpt.,PMDB,Sul,IOMERE
420760,Não,Masculino,42,Pós-graduação,PT,Sul,IPIRA
420765,Não,Masculino,40,Pós-graduação,PT,Sul,IPORA DO OESTE
420768,Sim,Masculino,44, médio cpt.,PSD,Sul,IPUACU
420770,Sim,Masculino,64, médio cpt.,PP,Sul,IPUMIRIM
420775,Não,Masculino,49, médio cpt.,PSD,Sul,IRACEMINHA
420780,Não,Masculino,42, médio cpt.,PSDB,Sul,IRANI
420785,Sim,Masculino,51, médio cpt.,PSD,Sul,IRATI
420790,Não,Masculino,49, superior incpt.,PSDB,Sul,IRINEOPOLIS
420800,Não,Feminino,45,Pós-graduação,PSDB,Sul,ITA
420810,Não,Masculino,44, superior cpt.,PSC,Sul,ITAIOPOLIS
420820,Sim,Masculino,65, médio cpt.,PP,Sul,ITAJAI
420830,Não,Masculino,37, superior incpt.,PSDB,Sul,ITAPEMA
420840,Sim,Masculino,43, superior incpt.,PT,Sul,ITAPIRANGA
420845,Não,Masculino,45, superior cpt.,PMDB,Sul,ITAPOA
420850,Não,Masculino,49, médio cpt.,PMDB,Sul,ITUPORANGA
420860,Não,Masculino,44,Pós-graduação,PMDB,Sul,JABORA
420870,Sim,Masculino,57,Pós-graduação,PT,Sul,JACINTO MACHADO
420880,Não,Masculino,53, médio cpt.,PP,Sul,JAGUARUNA
420890,Não,Masculino,45,Pós-graduação,PP,Sul,JARAGUA DO SUL
420895,Não,Masculino,38, superior incpt.,PMDB,Sul,JARDINOPOLIS
420900,Sim,Masculino,37, superior cpt.,PSD,Sul,JOACABA
420910,Não,Masculino,70, superior cpt.,PMDB,Sul,JOINVILLE
420915,Não,Masculino,43, médio incpt.,PSD,Sul,JOSE BOITEUX
420917,Sim,Masculino,50, médio cpt.,PMDB,Sul,JUPIA
420920,Sim,Masculino,54,Pós-graduação,PMDB,Sul,LACERDOPOLIS
420930,Não,Masculino,47, superior cpt.,PMDB,Sul,LAGES
420940,Não,Masculino,49, médio cpt.,PMDB,Sul,LAGUNA
420945,Não,Masculino,55, superior cpt.,PDT,Sul,LAJEADO GRANDE
420950,Sim,Masculino,62, superior cpt.,PMDB,Sul,LAURENTINO
420960,Sim,Masculino,45, médio cpt.,PSD,Sul,LAURO MULLER
420970,Sim,Masculino,50, superior cpt.,PSDB,Sul,LEBON REGIS
420980,Sim,Feminino,36,Pós-graduação,PMDB,Sul,LEOBERTO LEAL
420985,Não,Masculino,56, superior cpt.,PT,Sul,LINDOIA DO SUL
420990,Sim,Feminino,55, médio cpt.,PSD,Sul,LONTRAS
421000,Sim,Masculino,50, fundamental cpt.,PMDB,Sul,LUIZ ALVES
421003,Não,Masculino,36,Pós-graduação,PSD,Sul,LUZERNA
421005,Sim,Masculino,38, fundamental incpt.,PSDB,Sul,MACIEIRA
421010,Não,Masculino,25, superior incpt.,PT,Sul,MAFRA
421020,Não,Masculino,57, superior cpt.,PDT,Sul,MAJOR GERCINO
421030,Sim,Masculino,48, médio cpt.,PSD,Sul,MAJOR VIEIRA
421040,Sim,Masculino,46, superior cpt.,PMDB,Sul,MARACAJA
421050,Não,Feminino,48, superior cpt.,PMDB,Sul,MARAVILHA
421055,Não,Masculino,52, fundamental cpt.,PP,Sul,MAREMA
421060,Sim,Masculino,55, superior cpt.,PSDB,Sul,MASSARANDUBA
421070,Não,Masculino,Ignorada,Pós-graduação,PT,Sul,MATOS COSTA
421080,Sim,Masculino,46, médio cpt.,PP,Sul,MELEIRO
421085,Sim,Feminino,39, superior cpt.,PMDB,Sul,MIRIM DOCE
421090,Não,Masculino,37, superior cpt.,PMDB,Sul,MODELO
421100,Sim,Masculino,62,Pós-graduação,PMDB,Sul,MONDAI
421105,Não,Masculino,42, superior cpt.,PMDB,Sul,MONTE CARLO
421110,Sim,Masculino,46, médio cpt.,PMDB,Sul,MONTE CASTELO
421120,Não,Masculino,42, médio incpt.,PSD,Sul,MORRO DA FUMACA
421125,Não,Masculino,53, fundamental cpt.,PSD,Sul,MORRO GRANDE
421130,Sim,Masculino,46,Pós-graduação,PSDB,Sul,NAVEGANTES
421140,Sim,Masculino,43, médio cpt.,PT,Sul,NOVA ERECHIM
421145,Sim,Masculino,65, fundamental incpt.,PSD,Sul,NOVA ITABERABA
421150,Não,Masculino,31, superior cpt.,PP,Sul,NOVA TRENTO
421160,Não,Masculino,38,Pós-graduação,PP,Sul,NOVA VENEZA
421165,Não,Masculino,53, superior cpt.,PT,Sul,NOVO HORIZONTE
421170,Não,Masculino,61,Pós-graduação,PSD,Sul,ORLEANS
421175,Não,Masculino,36, superior cpt.,PDT,Sul,OTACILIO COSTA
421180,Não,Masculino,49,Pós-graduação,PT,Sul,OURO
421185,Não,Feminino,39, superior cpt.,PT,Sul,OURO VERDE
421187,Sim,Masculino,52, superior cpt.,PP,Sul,PAIAL
421189,Não,Masculino,49, médio cpt.,PMDB,Sul,PAINEL
421190,Não,Masculino,33,Pós-graduação,PSD,Sul,PALHOCA
421200,Não,Masculino,56,Pós-graduação,PP,Sul,PALMA SOLA
421205,Não,Masculino,51, médio cpt.,PMDB,Sul,PALMEIRA
421210,Sim,Masculino,45,Pós-graduação,PSD,Sul,PALMITOS
421220,Não,Masculino,55, médio cpt.,PSDB,Sul,PAPANDUVA
421223,Sim,Masculino,46, médio cpt.,PMDB,Sul,PARAISO
421225,Não,Masculino,54, fundamental cpt.,DEM,Sul,PASSO DE TORRES
421227,Não,Masculino,45, superior cpt.,PSDB,Sul,PASSOS MAIA
421230,Sim,Masculino,53, médio incpt.,PMDB,Sul,PAULO LOPES
421240,Sim,Masculino,63, médio incpt.,PMDB,Sul,PEDRAS GRANDES
421250,Sim,Masculino,35, superior cpt.,PSDB,Sul,PENHA
421260,Não,Feminino,40,Pós-graduação,PP,Sul,PERITIBA
421265,Não,Masculino,46, superior incpt.,PSDB,Sul,PESCARIA BRAVA
421270,Não,Masculino,46, fundamental cpt.,DEM,Sul,PETROLANDIA
421280,Não,Masculino,62, superior cpt.,PSDB,Sul,BALNEARIO PICARRAS
421290,Sim,Masculino,39,Pós-graduação,PT,Sul,PINHALZINHO
421300,Sim,Masculino,60,Pós-graduação,PP,Sul,PINHEIRO PRETO
421310,Não,Masculino,45, médio cpt.,PMDB,Sul,PIRATUBA
421315,Não,Masculino,47, superior cpt.,PMDB,Sul,PLANALTO ALEGRE
421320,Não,Masculino,47, superior cpt.,PMDB,Sul,POMERODE
421330,Não,Masculino,62, médio cpt.,PP,Sul,PONTE ALTA
421335,Não,Masculino,55, médio cpt.,PP,Sul,PONTE ALTA DO NORTE
421340,Não,Masculino,43,Pós-graduação,PTB,Sul,PONTE SERRADA
421350,Não,Masculino,34,Pós-graduação,PT,Sul,PORTO BELO
421360,Não,Masculino,63, médio cpt.,PT,Sul,PORTO UNIAO
421370,Não,Feminino,56,Pós-graduação,PP,Sul,POUSO REDONDO
421380,Sim,Masculino,62, médio cpt.,PMDB,Sul,PRAIA GRANDE
421390,Sim,Masculino,56, médio cpt.,PMDB,Sul,PRESIDENTE CASTELLO BRANCO
421400,Sim,Masculino,49, superior cpt.,PP,Sul,PRESIDENTE GETULIO
421410,Não,Masculino,62, médio incpt.,PT,Sul,PRESIDENTE NEREU
421415,Não,Masculino,50,Pós-graduação,PT,Sul,PRINCESA
421420,Não,Masculino,48, fundamental cpt.,PT,Sul,QUILOMBO
421430,Não,Feminino,49, médio cpt.,PSD,Sul,RANCHO QUEIMADO
421440,Sim,Masculino,39, fundamental incpt.,PMDB,Sul,RIO DAS ANTAS
421450,Não,Masculino,30, superior cpt.,PT,Sul,RIO DO CAMPO
421460,Não,Masculino,49,Pós-graduação,PMDB,Sul,RIO DO OESTE
421470,Sim,Masculino,36,Pós-graduação,PP,Sul,RIO DOS CEDROS
421480,Não,Masculino,54,Pós-graduação,PMDB,Sul,RIO DO SUL
421490,Não,Masculino,54, médio cpt.,PMDB,Sul,RIO FORTUNA
421500,Não,Masculino,57, superior incpt.,PMDB,Sul,RIO NEGRINHO
421505,Sim,Masculino,61,Pós-graduação,PMDB,Sul,RIO RUFINO
421507,Não,Masculino,55, médio cpt.,PMDB,Sul,RIQUEZA
421510,Não,Masculino,32, superior cpt.,PT,Sul,RODEIO
421520,Não,Masculino,53, superior cpt.,PSD,Sul,ROMELANDIA
421530,Sim,Masculino,42, superior cpt.,PSD,Sul,SALETE
421535,Não,Masculino,48, superior cpt.,PT,Sul,SALTINHO
421540,Não,Masculino,59, superior incpt.,PR,Sul,SALTO VELOSO
421545,Não,Masculino,41, superior cpt.,PP,Sul,SANGAO
421550,Não,Masculino,45, médio cpt.,PMDB,Sul,SANTA CECILIA
421555,Sim,Masculino,42,Pós-graduação,PMDB,Sul,SANTA HELENA
421560,Não,Feminino,51, médio incpt.,PMDB,Sul,SANTA ROSA DE LIMA
421565,Sim,Masculino,54, superior cpt.,PSD,Sul,SANTA ROSA DO SUL
421567,Não,Masculino,39, médio cpt.,PMDB,Sul,SANTA TEREZINHA
421568,Não,Masculino,49, médio cpt.,PT,Sul,SANTA TEREZINHA DO PROGRESSO
421569,Não,Masculino,45, médio cpt.,PT,Sul,SANTIAGO DO SUL
421570,Não,Masculino,49, superior cpt.,PSD,Sul,SANTO AMARO DA IMPERATRIZ
421575,Não,Masculino,45, médio cpt.,PP,Sul,SAO BERNARDINO
421580,Não,Masculino,32,Pós-graduação,PMDB,Sul,SAO BENTO DO SUL
421590,Sim,Masculino,58, médio cpt.,PSDB,Sul,SAO BONIFACIO
421600,Não,Masculino,31, superior cpt.,PMDB,Sul,SAO CARLOS
421605,Não,Feminino,48,Pós-graduação,PP,Sul,SAO CRISTOVAO DO SUL
421610,Sim,Masculino,42, superior cpt.,PT,Sul,SAO DOMINGOS
421620,Sim,Masculino,47, superior cpt.,PP,Sul,SAO FRANCISCO DO SUL
421625,Sim,Masculino,44,Pós-graduação,PT,Sul,SAO JOAO DO OESTE
421630,Não,Masculino,33, superior cpt.,PSD,Sul,SAO JOAO BATISTA
421635,Não,Masculino,45, médio cpt.,PSD,Sul,SAO JOAO DO ITAPERIU
421640,Não,Masculino,46, médio cpt.,PMDB,Sul,SAO JOAO DO SUL
421650,Não,Masculino,60,Pós-graduação,PMDB,Sul,SAO JOAQUIM
421660,Não,Feminino,52, superior cpt.,PSD,Sul,SAO JOSE
421670,Não,Masculino,51, superior cpt.,PP,Sul,SAO JOSE DO CEDRO
421680,Não,Masculino,62, médio cpt.,DEM,Sul,SAO JOSE DO CERRITO
421690,Não,Masculino,51,Pós-graduação,PT,Sul,SAO LOURENCO DO OESTE
421700,Não,Masculino,47, médio cpt.,PMDB,Sul,SAO LUDGERO
421710,Não,Masculino,62, fundamental incpt.,PP,Sul,SAO MARTINHO
421715,Não,Masculino,52, médio cpt.,PSDB,Sul,SAO MIGUEL DA BOA VISTA
421720,Não,Masculino,59, fundamental cpt.,PMDB,Sul,SAO MIGUEL DO OESTE
421725,Não,Masculino,45, médio cpt.,PMDB,Sul,SAO PEDRO DE ALCANTARA
421730,Não,Masculino,35, superior cpt.,PT,Sul,SAUDADES
421740,Não,Masculino,53,Pós-graduação,PSDB,Sul,SCHROEDER
421750,Sim,Feminino,47, superior cpt.,PDT,Sul,SEARA
421755,Não,Masculino,51, superior cpt.,PSD,Sul,SERRA ALTA
421760,Não,Masculino,52, superior cpt.,PMDB,Sul,SIDEROPOLIS
421770,Não,Masculino,64, superior cpt.,PMDB,Sul,SOMBRIO
421775,Não,Masculino,32, superior cpt.,PSDB,Sul,SUL BRASIL
421780,Não,Masculino,48,Pós-graduação,PMDB,Sul,TAIO
421790,Não,Masculino,50, superior cpt.,PSD,Sul,TANGARA
421795,Sim,Masculino,51, fundamental cpt.,PSD,Sul,TIGRINHOS
421800,Não,Masculino,56,Pós-graduação,PMDB,Sul,TIJUCAS
421810,Sim,Masculino,53, médio cpt.,PMDB,Sul,TIMBE DO SUL
421820,Sim,Masculino,38, superior cpt.,PP,Sul,TIMBO
421825,Não,Masculino,45, superior incpt.,PT,Sul,TIMBO GRANDE
421830,Sim,Masculino,45, superior cpt.,PP,Sul,TRES BARRAS
421835,Sim,Masculino,55, médio cpt.,PMDB,Sul,TREVISO
421840,Não,Masculino,45, fundamental cpt.,PP,Sul,TREZE DE MAIO
421850,Não,Masculino,49, superior incpt.,PSDB,Sul,TREZE TILIAS
421860,Sim,Masculino,61, fundamental cpt.,PSD,Sul,TROMBUDO CENTRAL
421870,Não,Masculino,63, superior cpt.,PT,Sul,TUBARAO
421875,Sim,Masculino,44, médio cpt.,PSD,Sul,TUNAPOLIS
421880,Sim,Masculino,53, superior cpt.,PMDB,Sul,TURVO
421885,Sim,Masculino,42, superior cpt.,PMDB,Sul,UNIAO DO OESTE
421890,Não,Masculino,70, superior cpt.,PSD,Sul,URUBICI
421895,Sim,Masculino,50,Pós-graduação,PMDB,Sul,URUPEMA
421900,Não,Masculino,45, superior incpt.,PMDB,Sul,URUSSANGA
421910,Sim,Masculino,48, médio cpt.,PMDB,Sul,VARGEAO
421915,Sim,Masculino,36, superior incpt.,PP,Sul,VARGEM
421917,Não,Feminino,48, superior cpt.,PMDB,Sul,VARGEM BONITA
421920,Não,Masculino,48,Pós-graduação,PMDB,Sul,VIDAL RAMOS
421930,Não,Masculino,55,Pós-graduação,PMDB,Sul,VIDEIRA
421935,Não,Masculino,50,Pós-graduação,PMDB,Sul,VITOR MEIRELES
421940,Não,Masculino,49, fundamental cpt.,PP,Sul,WITMARSUM
421950,Não,Masculino,54, médio cpt.,PSD,Sul,XANXERE
421960,Não,Masculino,39, superior incpt.,PT,Sul,XAVANTINA
421970,Não,Masculino,59, médio cpt.,PMDB,Sul,XAXIM
421985,Sim,Masculino,52, médio cpt.,PP,Sul,ZORTEA
422000,Não,Masculino,59, superior cpt.,PT,Sul,BALNEARIO RINCAO
430003,Não,Masculino,61, superior cpt.,PMDB,Sul,ACEGUA
430005,Não,Masculino,37,Pós-graduação,PMDB,Sul,AGUA SANTA
430010,Não,Masculino,44, superior cpt.,PMDB,Sul,AGUDO
430020,Não,Masculino,46, médio cpt.,PT,Sul,AJURICABA
430030,Não,Masculino,50, superior incpt.,PMDB,Sul,ALECRIM
430040,Sim,Masculino,61,Pós-graduação,PMDB,Sul,ALEGRETE
430045,Não,Masculino,46, fundamental cpt.,DEM,Sul,ALEGRIA
430047,Não,Masculino,54, fundamental incpt.,PMDB,Sul,ALMIRANTE TAMANDARE DO SUL
430050,Não,Masculino,67, superior cpt.,PMDB,Sul,ALPESTRE
430055,Sim,Masculino,49, superior cpt.,PDT,Sul,ALTO ALEGRE
430057,Sim,Masculino,52, fundamental incpt.,PMDB,Sul,ALTO FELIZ
430060,Não,Masculino,54,Pós-graduação,PT,Sul,ALVORADA
430063,Não,Masculino,51, superior cpt.,PMDB,Sul,AMARAL FERRADOR
430064,Não,Masculino,51, superior cpt.,PT,Sul,AMETISTA DO SUL
430066,Não,Masculino,53, fundamental cpt.,PMDB,Sul,ANDRE DA ROCHA
430070,Não,Masculino,64, superior cpt.,PP,Sul,ANTA GORDA
430080,Não,Masculino,41, médio cpt.,PT,Sul,ANTONIO PRADO
430085,Não,Feminino,53, superior cpt.,PDT,Sul,ARAMBARE
430087,Não,Masculino,50, superior cpt.,PMDB,Sul,ARARICA
430090,Sim,Masculino,49, superior cpt.,PTB,Sul,ARATIBA
430100,Sim,Masculino,47, superior incpt.,PMDB,Sul,ARROIO DO MEIO
430105,Sim,Masculino,50, superior incpt.,PDT,Sul,ARROIO DO SAL
430107,Não,Masculino,48, fundamental incpt.,DEM,Sul,ARROIO DO PADRE
430110,Não,Masculino,60, superior cpt.,PDT,Sul,ARROIO DOS RATOS
430120,Não,Masculino,59, superior cpt.,PSB,Sul,ARROIO DO TIGRE
430130,Não,Masculino,46, médio cpt.,PP,Sul,ARROIO GRANDE
430140,Não,Masculino,49, médio cpt.,PSDB,Sul,ARVOREZINHA
430150,Não,Masculino,60, superior cpt.,PMDB,Sul,AUGUSTO PESTANA
430155,Não,Masculino,55,Pós-graduação,PT,Sul,AUREA
430160,Sim,Masculino,51, superior cpt.,PT,Sul,BAGE
430163,Não,Masculino,50, médio cpt.,PMDB,Sul,BALNEARIO PINHAL
430165,Não,Masculino,31, superior cpt.,PP,Sul,BARAO
430170,Não,Masculino,32, superior cpt.,PT,Sul,BARAO DE COTEGIPE
430175,Não,Masculino,50, fundamental incpt.,PDT,Sul,BARAO DO TRIUNFO
430180,Sim,Masculino,46, fundamental incpt.,PP,Sul,BARRACAO
430185,Sim,Masculino,42, superior cpt.,PMDB,Sul,BARRA DO GUARITA
430187,Não,Masculino,41, superior cpt.,PSB,Sul,BARRA DO QUARAI
430190,Sim,Masculino,43,Pós-graduação,PSD,Sul,BARRA DO RIBEIRO
430192,Sim,Masculino,40, fundamental cpt.,PDT,Sul,BARRA DO RIO AZUL
430195,Sim,Masculino,47, superior cpt.,PDT,Sul,BARRA FUNDA
430200,Não,Masculino,54, médio cpt.,PDT,Sul,BARROS CASSAL
430205,Não,Masculino,41, médio cpt.,PT,Sul,BENJAMIN CONSTANT DO SUL
430210,Não,Masculino,30,Pós-graduação,PP,Sul,BENTO GONCALVES
430215,Não,Masculino,45, médio incpt.,PP,Sul,BOA VISTA DAS MISSOES
430220,Não,Masculino,53,Pós-graduação,PT,Sul,BOA VISTA DO BURICA
430222,Não,Masculino,35, superior cpt.,PDT,Sul,BOA VISTA DO CADEADO
430223,Não,Masculino,42, superior cpt.,PP,Sul,BOA VISTA DO INCRA
