Posicao,name,IDHM2000,IDHMRenda2000,IDHMLongevidade2000,IDHMEducacao2000
1844,Tiros,0.586,0.628,0.804,0.398
1844,Seropedica,0.586,0.655,0.726,0.423
1844,Zortea,0.586,0.608,0.861,0.384
1844,Bossoroca,0.586,0.592,0.777,0.438
1844,Sapucaia,0.586,0.667,0.731,0.413
1844,Petrolandia,0.586,0.652,0.780,0.396
1844,Cafeara,0.586,0.590,0.743,0.458
1844,Planalto,0.586,0.611,0.733,0.450
1844,Itirapua,0.586,0.652,0.743,0.415
1844,Wenceslau Braz,0.586,0.647,0.702,0.443
1844,Restinga Seca,0.586,0.643,0.753,0.415
1844,Ubirajara,0.586,0.612,0.739,0.444
1859,Manoel Ribas,0.585,0.595,0.736,0.457
1859,Novo Xingu,0.585,0.611,0.803,0.408
1859,Santo Antonio do Caiua,0.585,0.586,0.740,0.461
1859,Mundo Novo,0.585,0.646,0.754,0.411
1859,Eugenopolis,0.585,0.634,0.762,0.414
1859,Pontao,0.585,0.631,0.791,0.401
1859,Martinho Campos,0.585,0.648,0.749,0.412
1859,Santo Antonio do Paraiso,0.585,0.601,0.721,0.463
1859,Sao Joao da Mata,0.585,0.636,0.797,0.395
1859,Alta Floresta,0.585,0.671,0.753,0.397
1859,Agua Limpa,0.585,0.639,0.758,0.414
1859,Boa Vista do Cadeado,0.585,0.622,0.832,0.386
1859,Marechal Floriano,0.585,0.660,0.762,0.399
1859,Sao Roque de Minas,0.585,0.672,0.789,0.378
1859,Anhumas,0.585,0.596,0.762,0.440
1859,Sao Joao do Caiua,0.585,0.595,0.726,0.464
1859,Feira de Santana,0.585,0.634,0.716,0.440
1859,Matutina,0.585,0.655,0.799,0.382
1859,Santa Cecilia do Pavao,0.585,0.572,0.753,0.465
1859,Porto dos Gauchos,0.585,0.648,0.751,0.412
1879,Esperanca Nova,0.584,0.581,0.752,0.457
1879,Sao Sebastiao do Rio Verde,0.584,0.577,0.785,0.440
1879,Turvolandia,0.584,0.628,0.808,0.392
1879,Maraba Paulista,0.584,0.571,0.730,0.477
1879,Sao Joao do Ivai,0.584,0.599,0.738,0.450
1879,Taquaral de Goias,0.584,0.635,0.726,0.431
1879,Pau dos Ferros,0.584,0.602,0.752,0.441
1879,Iracema do Oeste,0.584,0.559,0.767,0.464
1879,Corumba,0.584,0.648,0.773,0.398
1879,Miraguai,0.584,0.561,0.795,0.447
1879,Pinheiro Machado,0.584,0.640,0.790,0.394
1879,Dona Eusebia,0.584,0.605,0.759,0.433
1879,Lima Duarte,0.584,0.614,0.758,0.429
1879,Tapejara,0.584,0.626,0.731,0.435
1879,Rio Brilhante,0.584,0.658,0.772,0.393
1879,Itamarati de Minas,0.584,0.633,0.768,0.409
1879,Perobal,0.584,0.595,0.746,0.448
1879,Rio Claro,0.584,0.633,0.750,0.419
1879,Maceio,0.584,0.689,0.667,0.433
1879,Rancho Alegre D'Oeste,0.584,0.661,0.767,0.392
1879,Santiago do Sul,0.584,0.568,0.758,0.463
1879,Arandu,0.584,0.619,0.748,0.431
1879,Nonoai,0.584,0.628,0.775,0.409
1879,Mormaco,0.584,0.635,0.769,0.408
1903,Alto Araguaia,0.583,0.650,0.755,0.403
1903,Rolador,0.583,0.593,0.788,0.423
1903,Almirante Tamandare,0.583,0.629,0.773,0.407
1903,Chale,0.583,0.576,0.766,0.449
1903,Vicentinopolis,0.583,0.665,0.777,0.383
1903,Varjao de Minas,0.583,0.604,0.751,0.436
1903,Volta Grande,0.583,0.625,0.759,0.417
1903,Cristais,0.583,0.657,0.798,0.377
1903,Flor da Serra do Sul,0.583,0.586,0.763,0.443
1903,Lagoinha,0.583,0.612,0.723,0.448
1903,Juquitiba,0.583,0.639,0.757,0.409
1903,Paraty,0.583,0.698,0.773,0.367
1903,Deodapolis,0.583,0.613,0.767,0.422
1916,Jupia,0.582,0.609,0.776,0.417
1916,Aurea,0.582,0.596,0.766,0.431
1916,Antonina,0.582,0.625,0.800,0.395
1916,Sapucai-Mirim,0.582,0.633,0.814,0.382
1916,Sao Jose das Palmeiras,0.582,0.583,0.767,0.442
1916,Camapua,0.582,0.652,0.752,0.402
1916,Alvorada,0.582,0.640,0.805,0.382
1916,Fortaleza de Minas,0.582,0.612,0.792,0.407
1916,Coqueiro Baixo,0.582,0.636,0.852,0.363
1916,Aparecida de Goiania,0.582,0.628,0.779,0.403
1916,Vera Cruz,0.582,0.649,0.754,0.403
1916,Divinesia,0.582,0.592,0.759,0.438
1916,Campo Alegre,0.582,0.642,0.779,0.394
1916,Brasilandia do Sul,0.582,0.610,0.718,0.450
1916,Aguas de Chapeco,0.582,0.672,0.782,0.375
1916,Espirito Santo do Dourado,0.582,0.625,0.776,0.406
1916,Paranaiguara,0.582,0.668,0.795,0.371
1916,Mirassol D'Oeste,0.582,0.648,0.720,0.422
1916,Santo Antonio das Missoes,0.582,0.606,0.748,0.436
1916,Camaragibe,0.582,0.606,0.761,0.427
1916,Cruzaltense,0.582,0.626,0.792,0.397
1916,Santa Helena de Goias,0.582,0.642,0.766,0.400
1916,Guaranta,0.582,0.643,0.746,0.410
1916,Lidianopolis,0.582,0.588,0.767,0.437
1916,Major Vieira,0.582,0.633,0.760,0.410
1916,Cruzeiro do Sul,0.582,0.618,0.784,0.407
1942,Iporanga,0.581,0.568,0.743,0.464
1942,Estrela do Sul,0.581,0.593,0.799,0.414
1942,Rio do Campo,0.581,0.644,0.757,0.402
1942,Piraquara,0.581,0.639,0.822,0.374
1942,Carmo da Mata,0.581,0.653,0.737,0.407
1942,Sao Pedro do Iguacu,0.581,0.573,0.769,0.446
1942,Itabuna,0.581,0.636,0.733,0.421
1942,Conceicao do Rio Verde,0.581,0.659,0.776,0.383
1942,Itarana,0.581,0.628,0.753,0.415
1942,Baependi,0.581,0.625,0.785,0.399
1942,Sao Jose da Bela Vista,0.581,0.622,0.751,0.420
1942,Joao Pinheiro,0.581,0.624,0.774,0.406
1942,Coimbra,0.581,0.603,0.784,0.414
1942,Cezarina,0.581,0.615,0.769,0.414
1942,Itai,0.581,0.629,0.762,0.410
1957,Guarda-Mor,0.580,0.645,0.736,0.410
1957,Janauba,0.580,0.585,0.743,0.450
1957,Cafezal do Sul,0.580,0.629,0.741,0.418
1957,Barbosa Ferraz,0.580,0.591,0.736,0.449
1957,Capetinga,0.580,0.653,0.805,0.372
1957,Miracema do Tocantins,0.580,0.674,0.759,0.382
1957,Ibituruna,0.580,0.587,0.715,0.466
1957,Maria Helena,0.580,0.557,0.761,0.461
1957,Cachoeiras de Macacu,0.580,0.643,0.756,0.402
1957,Guape,0.580,0.617,0.788,0.402
1957,Petrolina,0.580,0.630,0.756,0.410
1957,Araguaina,0.580,0.638,0.708,0.431
1957,Resplendor,0.580,0.627,0.750,0.415
1957,Bela Vista,0.580,0.647,0.746,0.404
1957,Rio Negro,0.580,0.616,0.772,0.410
1957,Cacequi,0.580,0.610,0.737,0.433
1973,Ijaci,0.579,0.595,0.761,0.428
1973,Brasopolis,0.579,0.652,0.743,0.400
1973,Abelardo Luz,0.579,0.661,0.791,0.371
1973,Guarei,0.579,0.638,0.786,0.388
1973,Maquine,0.579,0.647,0.804,0.373
1973,Coronel Bicaco,0.579,0.624,0.777,0.400
1973,Tapirai,0.579,0.641,0.765,0.396
1973,Cachoeira Alta,0.579,0.675,0.750,0.384
1973,Aparecida do Taboado,0.579,0.649,0.754,0.396
1973,Formigueiro,0.579,0.602,0.794,0.406
1973,Capao Bonito,0.579,0.620,0.749,0.417
1973,Santa Carmem,0.579,0.685,0.786,0.361
1973,Coqueiral,0.579,0.621,0.788,0.397
1973,Cajati,0.579,0.606,0.743,0.430
1973,Carapebus,0.579,0.629,0.724,0.426
1973,Japira,0.579,0.619,0.761,0.411
1973,Araruama,0.579,0.670,0.736,0.393
1973,Palminopolis,0.579,0.631,0.747,0.412
1973,Santo Antonio do Amparo,0.579,0.612,0.737,0.430
1973,Butia,0.579,0.641,0.753,0.402
1973,Campo Magro,0.579,0.647,0.753,0.399
1973,Pimenta,0.579,0.659,0.800,0.369
1995,Apiuna,0.578,0.657,0.747,0.393
1995,Tapira,0.578,0.641,0.806,0.374
1995,Conselheiro Pena,0.578,0.634,0.766,0.397
1995,Urupema,0.578,0.658,0.776,0.378
1995,Alegria,0.578,0.582,0.786,0.423
1995,Cristalina,0.578,0.646,0.788,0.380
1995,Alvorada,0.578,0.655,0.725,0.407
1995,Campestre,0.578,0.649,0.790,0.377
1995,Borebi,0.578,0.615,0.760,0.414
1995,Janiopolis,0.578,0.571,0.761,0.444
1995,Porto Lucena,0.578,0.591,0.786,0.416
1995,Araquari,0.578,0.634,0.774,0.393
1995,Montividiu,0.578,0.660,0.786,0.372
1995,Pien,0.578,0.646,0.731,0.409
1995,Pinhalao,0.578,0.617,0.737,0.425
1995,Nova Hartz,0.578,0.651,0.792,0.374
1995,Ouro Verde,0.578,0.566,0.746,0.458
1995,Prata,0.578,0.678,0.757,0.377
1995,Carmo do Rio Verde,0.578,0.597,0.752,0.431
1995,Silvania,0.578,0.652,0.800,0.371
1995,Uruacu,0.578,0.622,0.771,0.402
1995,Areiopolis,0.578,0.629,0.765,0.401
2017,Crato,0.577,0.599,0.714,0.449
2017,Bocaiuva,0.577,0.575,0.792,0.422
2017,Tomazina,0.577,0.612,0.767,0.409
2017,Canas,0.577,0.595,0.723,0.446
2017,Putinga,0.577,0.646,0.777,0.383
2017,Ribeirao das Neves,0.577,0.592,0.773,0.420
2017,Piracanjuba,0.577,0.662,0.767,0.378
2017,Saudade do Iguacu,0.577,0.701,0.739,0.370
2017,Itaguari,0.577,0.630,0.716,0.425
2017,Sertao Santana,0.577,0.668,0.760,0.379
2017,Ibiuna,0.577,0.654,0.803,0.365
2017,Sao Jorge do Patrocinio,0.577,0.587,0.743,0.441
2017,Cabralia Paulista,0.577,0.609,0.744,0.425
2017,Orizona,0.577,0.657,0.761,0.385
2031,Bom Jardim de Minas,0.576,0.588,0.797,0.407
2031,Nova Esperanca do Sudoeste,0.576,0.617,0.718,0.432
2031,Cruzilia,0.576,0.617,0.763,0.405
2031,Campo do Meio,0.576,0.625,0.788,0.389
2031,Francisco Alves,0.576,0.579,0.722,0.457
2031,Juruaia,0.576,0.657,0.788,0.370
2031,Silvianopolis,0.576,0.673,0.765,0.372
2031,Formoso,0.576,0.600,0.741,0.430
2031,Abdon Batista,0.576,0.583,0.750,0.437
2031,Cacique Doble,0.576,0.601,0.728,0.437
2031,Jardim Olinda,0.576,0.588,0.750,0.434
2031,Aracai,0.576,0.589,0.737,0.441
2031,Guatambu,0.576,0.568,0.788,0.426
2031,Ponte Alta do Norte,0.576,0.634,0.750,0.402
2031,Santo Antonio do Sudoeste,0.576,0.598,0.738,0.432
2031,Figueiropolis D'Oeste,0.576,0.644,0.688,0.432
2031,Nova Ramada,0.576,0.641,0.782,0.381
2031,Amambai,0.576,0.649,0.767,0.384
2031,Sao Jose da Varginha,0.576,0.581,0.815,0.404
2031,Sao Jose do Sul,0.576,0.675,0.795,0.356
2031,Delfinopolis,0.576,0.628,0.784,0.388
2052,Sao Luis do Paraitinga,0.575,0.652,0.745,0.391
2052,Teixeira Soares,0.575,0.614,0.718,0.432
2052,Sao Carlos do Ivai,0.575,0.625,0.743,0.409
2052,Pitanga,0.575,0.612,0.751,0.414
2052,Marilena,0.575,0.603,0.783,0.403
2052,Mangueirinha,0.575,0.630,0.753,0.401
2052,Mallet,0.575,0.630,0.742,0.406
2052,Guaraniacu,0.575,0.636,0.765,0.390
2052,Torre de Pedra,0.575,0.606,0.786,0.399
2052,Doutor Ricardo,0.575,0.657,0.770,0.376
2052,Abadia dos Dourados,0.575,0.616,0.799,0.387
2052,Maracanau,0.575,0.560,0.760,0.447
2052,Colider,0.575,0.675,0.721,0.390
2052,Cachoeira de Goias,0.575,0.594,0.726,0.440
2052,Moipora,0.575,0.612,0.763,0.408
2067,Silveiras,0.574,0.639,0.791,0.375
2067,Santa Lucia,0.574,0.619,0.706,0.433
2067,Nazario,0.574,0.634,0.786,0.379
2067,Bela Vista de Minas,0.574,0.590,0.707,0.454
2067,Ribeira,0.574,0.581,0.711,0.457
2067,Sao Joao do Sul,0.574,0.622,0.776,0.391
2067,Alvinopolis,0.574,0.594,0.742,0.429
2067,Apore,0.574,0.698,0.798,0.339
2067,Atilio Vivacqua,0.574,0.598,0.734,0.430
2067,Aguanil,0.574,0.637,0.798,0.373
2067,Ivate,0.574,0.586,0.718,0.450
2067,Gloria D'Oeste,0.574,0.683,0.723,0.382
2067,Goncalves,0.574,0.628,0.801,0.375
2067,Faxinalzinho,0.574,0.629,0.762,0.394
2067,Ipameri,0.574,0.637,0.755,0.394
2067,Palmares Paulista,0.574,0.635,0.746,0.400
2067,Cruz das Almas,0.574,0.592,0.705,0.452
2067,Cerrito,0.574,0.598,0.764,0.413
2085,Virginopolis,0.573,0.579,0.728,0.447
2085,Marcelandia,0.573,0.709,0.762,0.348
2085,Igarape,0.573,0.629,0.741,0.403
2085,Bom Sucesso,0.573,0.610,0.749,0.411
2085,Salto do Itarare,0.573,0.588,0.767,0.417
2085,Inhauma,0.573,0.589,0.748,0.427
2085,Corumbaiba,0.573,0.637,0.786,0.376
2085,Espirito Santo do Turvo,0.573,0.638,0.744,0.396
2085,Santa Maria Madalena,0.573,0.627,0.749,0.400
2085,Alfredo Vasconcelos,0.573,0.572,0.758,0.433
2085,Inocencia,0.573,0.685,0.795,0.345
2085,Fazenda Nova,0.573,0.593,0.738,0.430
2085,Mage,0.573,0.640,0.711,0.413
2085,Morretes,0.573,0.644,0.765,0.381
2085,Pratinha,0.573,0.654,0.827,0.348
2085,Gramado dos Loureiros,0.573,0.579,0.737,0.442
2085,Campos Gerais,0.573,0.633,0.789,0.376
2085,Capela do Alto,0.573,0.622,0.761,0.398
2085,Derrubadas,0.573,0.613,0.751,0.409
2085,Ribeiraozinho,0.573,0.651,0.711,0.406
2085,Pimenta Bueno,0.573,0.666,0.704,0.402
2085,Rianapolis,0.573,0.615,0.749,0.408
2085,Santa Cruz de Goias,0.573,0.670,0.791,0.355
2085,Araguainha,0.573,0.617,0.756,0.403
2085,Indianopolis,0.573,0.664,0.790,0.359
2085,Guajara-Mirim,0.573,0.638,0.742,0.398
2111,Mimoso do Sul,0.572,0.614,0.767,0.398
2111,Carandai,0.572,0.594,0.791,0.399
2111,Itaguara,0.572,0.636,0.736,0.399
2111,Morro Redondo,0.572,0.666,0.790,0.355
2111,Ribeirao Corrente,0.572,0.617,0.746,0.407
2111,Porciuncula,0.572,0.610,0.740,0.414
2111,Currais Novos,0.572,0.603,0.752,0.412
2111,Conceicao do Para,0.572,0.573,0.808,0.404
2111,Virmond,0.572,0.608,0.767,0.401
2111,Sao Joao da Urtiga,0.572,0.616,0.771,0.395
2111,Sao Jose de Ribamar,0.572,0.568,0.678,0.486
2111,Alambari,0.572,0.640,0.752,0.389
2111,Centralina,0.572,0.609,0.751,0.410
2111,Alto Paraiso de Goias,0.572,0.640,0.787,0.371
2111,Morro Grande,0.572,0.596,0.785,0.401
2111,Juara,0.572,0.691,0.755,0.358
2111,Alto Jequitiba,0.572,0.611,0.766,0.399
2111,Navirai,0.572,0.646,0.754,0.385
2111,Senador Firmino,0.572,0.571,0.782,0.419
2111,Barreiras,0.572,0.641,0.705,0.414
2111,Guapimirim,0.572,0.655,0.722,0.395
2111,Queiroz,0.572,0.560,0.738,0.452
2111,Dom Pedro de Alcantara,0.572,0.603,0.757,0.409
2111,Maria da Fe,0.572,0.620,0.737,0.409
2135,Jardim do Serido,0.571,0.585,0.752,0.424
2135,Andrelandia,0.571,0.638,0.725,0.402
2135,Pedralva,0.571,0.608,0.765,0.400
2135,Arceburgo,0.571,0.646,0.725,0.397
2135,Santa Amelia,0.571,0.607,0.707,0.433
2135,Ipanema,0.571,0.605,0.750,0.411
2135,Florestopolis,0.571,0.595,0.739,0.424
2135,Farol,0.571,0.595,0.726,0.432
2135,Itabera,0.571,0.599,0.786,0.396
2135,Monte Castelo,0.571,0.607,0.764,0.401
2135,Palma Sola,0.571,0.619,0.765,0.394
2135,Lagoa Grande,0.571,0.619,0.735,0.410
2135,Vitoria Brasil,0.571,0.607,0.738,0.415
2135,Sede Nova,0.571,0.611,0.793,0.384
2135,Trabiju,0.571,0.624,0.708,0.422
2135,Conceicao das Pedras,0.571,0.595,0.784,0.400
2135,Manhumirim,0.571,0.632,0.745,0.396
2135,Sao Pedro da Uniao,0.571,0.648,0.781,0.368
2135,Guarara,0.571,0.653,0.760,0.376
2135,Sao Jose dos Quatro Marcos,0.571,0.602,0.745,0.415
2135,Acreuna,0.571,0.665,0.783,0.358
2135,Machadinho,0.571,0.594,0.790,0.396
2135,Francisco Morato,0.571,0.615,0.761,0.397
2135,Goianesia,0.571,0.629,0.749,0.396
2135,Mostardas,0.571,0.630,0.793,0.372
2160,Vidal Ramos,0.570,0.634,0.780,0.375
2160,Rio Doce,0.570,0.603,0.711,0.431
2160,Guapirama,0.570,0.597,0.766,0.405
2160,Santana do Itarare,0.570,0.598,0.763,0.406
2160,Sao Miguel das Missoes,0.570,0.667,0.772,0.360
2160,Timbe do Sul,0.570,0.679,0.786,0.347
2160,Nepomuceno,0.570,0.640,0.772,0.375
2160,Canapolis,0.570,0.623,0.791,0.375
2160,Pracinha,0.570,0.546,0.776,0.438
2160,Leandro Ferreira,0.570,0.623,0.787,0.377
2160,Mantena,0.570,0.659,0.726,0.388
2160,Tupanci do Sul,0.570,0.619,0.775,0.387
2160,Aguas Mornas,0.570,0.622,0.809,0.368
2160,Belford Roxo,0.570,0.620,0.717,0.417
2160,Alto Caparao,0.570,0.690,0.784,0.343
2160,Piranhas,0.570,0.619,0.774,0.387
2160,Conceicao da Barra,0.570,0.589,0.736,0.427
2160,Dores do Rio Preto,0.570,0.659,0.740,0.380
2160,Bom Jesus de Goias,0.570,0.654,0.782,0.363
2160,Wenceslau Braz,0.570,0.646,0.743,0.385
2180,Bom Jesus do Oeste,0.569,0.571,0.819,0.394
2180,Carvalhopolis,0.569,0.582,0.809,0.391
2180,Hulha Negra,0.569,0.670,0.698,0.394
2180,Travesseiro,0.569,0.639,0.747,0.385
2180,Catanduvas,0.569,0.619,0.703,0.424
2180,Simao Pereira,0.569,0.624,0.805,0.366
2180,Arvoredo,0.569,0.626,0.819,0.359
2180,Ilha de Itamaraca,0.569,0.590,0.761,0.410
2180,Entre Rios de Minas,0.569,0.614,0.761,0.394
2180,Serra do Navio,0.569,0.571,0.728,0.444
2180,Jacinto Machado,0.569,0.611,0.776,0.388
2180,Sao Francisco de Goias,0.569,0.603,0.750,0.408
2180,Abadia de Goias,0.569,0.623,0.765,0.386
2180,Sao Felix do Araguaia,0.569,0.635,0.748,0.387
2180,Ewbank da Camara,0.569,0.583,0.759,0.417
2195,Campo Novo,0.568,0.604,0.773,0.393
2195,Iaras,0.568,0.624,0.747,0.393
2195,Rio Piracicaba,0.568,0.615,0.712,0.418
2195,Juscimeira,0.568,0.626,0.762,0.384
2195,Trindade,0.568,0.616,0.777,0.383
2195,Sao Bras do Suacui,0.568,0.606,0.734,0.413
2195,Riozinho,0.568,0.630,0.853,0.341
2195,Porto Real,0.568,0.643,0.726,0.393
2195,Resende Costa,0.568,0.590,0.736,0.421
2195,Itaja,0.568,0.644,0.782,0.363
2195,Heliodora,0.568,0.628,0.765,0.382
2195,Santa Monica,0.568,0.552,0.733,0.453
2195,Palmas,0.568,0.661,0.736,0.376
2195,Tres Barras do Parana,0.568,0.614,0.766,0.389
2195,Mandirituba,0.568,0.650,0.765,0.368
2195,Arroio do Tigre,0.568,0.635,0.754,0.382
2211,Bonfinopolis de Minas,0.567,0.589,0.787,0.394
2211,Cacoal,0.567,0.650,0.745,0.377
2211,Cordisburgo,0.567,0.611,0.731,0.409
2211,Sao Paulo das Missoes,0.567,0.568,0.776,0.413
2211,Nortelandia,0.567,0.576,0.702,0.451
2211,Douradina,0.567,0.622,0.723,0.406
2211,Aracu,0.567,0.580,0.779,0.403
2211,Maripa de Minas,0.567,0.664,0.760,0.362
2211,Sangao,0.567,0.699,0.769,0.340
2211,Guia Lopes da Laguna,0.567,0.666,0.768,0.356
2211,Viadutos,0.567,0.658,0.780,0.355
2211,Moreira Sales,0.567,0.606,0.706,0.426
2211,Sao Goncalo do Para,0.567,0.616,0.744,0.398
2211,Guarani,0.567,0.617,0.808,0.366
2211,Pinheiros,0.567,0.591,0.730,0.422
2211,Rio Bananal,0.567,0.636,0.736,0.390
2211,Itauna do Sul,0.567,0.566,0.732,0.440
2211,Roque Gonzales,0.567,0.594,0.769,0.399
2211,Quadra,0.567,0.623,0.802,0.365
2211,Mirador,0.567,0.588,0.770,0.403
2231,Inconfidentes,0.566,0.668,0.790,0.344
2231,Santa Isabel,0.566,0.584,0.729,0.425
2231,Pinhal Grande,0.566,0.642,0.737,0.383
2231,Barracao,0.566,0.601,0.862,0.350
2231,Bom Progresso,0.566,0.578,0.775,0.405
2231,Brochier,0.566,0.658,0.809,0.340
2231,Rio Paranaiba,0.566,0.641,0.775,0.365
2231,Nova Alvorada,0.566,0.673,0.748,0.361
2231,Buritis,0.566,0.661,0.723,0.379
2231,Hidrolandia,0.566,0.636,0.763,0.374
2231,Goianira,0.566,0.614,0.738,0.401
2231,Onca de Pitangui,0.566,0.630,0.762,0.378
2231,Trombas,0.566,0.565,0.751,0.427
2231,Ponte Serrada,0.566,0.636,0.730,0.390
2245,Alterosa,0.565,0.620,0.754,0.386
2245,Carmopolis de Minas,0.565,0.635,0.783,0.362
2245,Pirenopolis,0.565,0.610,0.765,0.387
2245,Ararica,0.565,0.637,0.771,0.367
2245,Aparecida do Rio Doce,0.565,0.632,0.786,0.363
2245,Sao Tiago,0.565,0.593,0.732,0.416
2245,Pedra Preta,0.565,0.630,0.745,0.385
2245,Barra de Sao Francisco,0.565,0.614,0.736,0.399
2245,Pirangucu,0.565,0.592,0.764,0.398
2245,Canarana,0.565,0.693,0.739,0.352
2245,Madre de Deus,0.565,0.599,0.708,0.426
2245,Tuneiras do Oeste,0.565,0.585,0.706,0.437
2245,Boa Esperanca do Iguacu,0.565,0.598,0.768,0.393
2245,Morada Nova de Minas,0.565,0.606,0.792,0.376
2245,Lunardelli,0.565,0.578,0.761,0.411
2245,Santa Vitoria,0.565,0.652,0.787,0.352
2245,Crixas,0.565,0.597,0.786,0.384
2245,Vila Nova do Sul,0.565,0.618,0.751,0.389
2263,Carmo da Cachoeira,0.564,0.628,0.788,0.362
2263,Jose Boiteux,0.564,0.642,0.757,0.370
2263,Matupa,0.564,0.665,0.714,0.378
2263,Alto Rio Novo,0.564,0.604,0.719,0.413
2263,Cambara do Sul,0.564,0.633,0.788,0.360
2263,Ji-Parana,0.564,0.676,0.713,0.373
2263,Brasilandia de Minas,0.564,0.620,0.761,0.381
2263,Paineiras,0.564,0.595,0.815,0.370
2263,Denise,0.564,0.639,0.711,0.395
2263,Platina,0.564,0.614,0.746,0.392
2263,Bonito,0.564,0.652,0.788,0.349
2263,Antonio Carlos,0.564,0.601,0.766,0.389
2263,Cana Verde,0.564,0.619,0.784,0.370
2263,Boa Esperanca,0.564,0.604,0.727,0.408
2263,Papanduva,0.564,0.595,0.780,0.386
2278,Professor Jamil,0.563,0.616,0.734,0.394
2278,Descoberto,0.563,0.614,0.776,0.375
2278,Claudia,0.563,0.685,0.767,0.340
2278,Miracatu,0.563,0.633,0.707,0.399
2278,Ponte Branca,0.563,0.589,0.756,0.401
2278,Sao Pedro da Cipa,0.563,0.615,0.711,0.408
2278,Vera,0.563,0.660,0.802,0.338
2278,Biquinhas,0.563,0.606,0.792,0.372
2278,Damolandia,0.563,0.560,0.721,0.443
2278,Goias,0.563,0.625,0.759,0.376
2278,Ivolandia,0.563,0.602,0.770,0.384
2278,Montes Claros de Goias,0.563,0.623,0.779,0.367
2278,Boqueirao do Leao,0.563,0.620,0.810,0.355
2278,Serranopolis,0.563,0.668,0.789,0.338
2278,Varzea da Palma,0.563,0.582,0.730,0.421
2278,Guaporema,0.563,0.590,0.706,0.429
2278,Jardim Alegre,0.563,0.600,0.736,0.404
2278,Nova America da Colina,0.563,0.592,0.706,0.428
2278,Anchieta,0.563,0.573,0.779,0.400
2278,Quitandinha,0.563,0.595,0.712,0.421
2298,Mozarlandia,0.562,0.620,0.742,0.385
2298,Macambara,0.562,0.639,0.747,0.371
2298,Aragoiania,0.562,0.622,0.749,0.381
2298,Itaiopolis,0.562,0.586,0.764,0.397
2298,Sidrolandia,0.562,0.655,0.754,0.360
2298,Celso Ramos,0.562,0.557,0.750,0.424
2298,Varjao,0.562,0.604,0.796,0.370
2298,Guidoval,0.562,0.639,0.759,0.366
2298,Carpina,0.562,0.606,0.760,0.386
2298,Caiaponia,0.562,0.617,0.783,0.367
2298,Cruzeiro do Iguacu,0.562,0.573,0.736,0.420
2298,Porto Nacional,0.562,0.619,0.708,0.406
2298,Sao Domingos do Norte,0.562,0.590,0.730,0.413
2298,Ibirite,0.562,0.586,0.741,0.409
2298,Santana do Jacare,0.562,0.614,0.723,0.399
2298,Maximiliano de Almeida,0.562,0.602,0.729,0.405
2298,Cristiano Otoni,0.562,0.584,0.761,0.399
2298,Petrolina de Goias,0.562,0.621,0.789,0.363
2298,Santana,0.562,0.597,0.728,0.408
2298,Sao Jose do Rio Claro,0.562,0.663,0.762,0.352
2318,Capao do Cipo,0.561,0.597,0.835,0.354
2318,Colinas do Tocantins,0.561,0.635,0.708,0.392
2318,Salgado Filho,0.561,0.561,0.763,0.413
2318,Coronel Macedo,0.561,0.608,0.708,0.410
2318,Jaguaracu,0.561,0.569,0.796,0.390
2318,Trindade do Sul,0.561,0.568,0.769,0.405
2318,Candelaria,0.561,0.627,0.794,0.355
2318,Barra do Rio Azul,0.561,0.649,0.766,0.355
2318,Quissama,0.561,0.620,0.724,0.394
2318,Quarto Centenario,0.561,0.578,0.761,0.402
2318,Bom Jardim,0.561,0.657,0.722,0.373
2318,Sao Domingos do Prata,0.561,0.601,0.779,0.377
2318,Laje do Muriae,0.561,0.597,0.731,0.404
2318,Chacara,0.561,0.609,0.776,0.373
2318,Maravilhas,0.561,0.587,0.770,0.390
2318,Liberdade,0.561,0.600,0.804,0.366
2318,Olimpio Noronha,0.561,0.592,0.784,0.380
2318,Abreu E Lima,0.561,0.560,0.714,0.442
2318,Limoeiro do Norte,0.561,0.560,0.783,0.403
2318,Italva,0.561,0.638,0.699,0.396
2338,Lindoeste,0.560,0.567,0.723,0.429
2338,Santana do Paraiso,0.560,0.577,0.771,0.394
2338,Bela Vista de Goias,0.560,0.623,0.774,0.365
2338,Belo Vale,0.560,0.589,0.757,0.394
2338,Fortuna de Minas,0.560,0.587,0.743,0.402
2338,Jatei,0.560,0.576,0.754,0.405
2338,Bom Retiro,0.560,0.633,0.777,0.357
2338,Campo Ere,0.560,0.600,0.758,0.387
2338,Santo Antonio de Jesus,0.560,0.591,0.743,0.401
2338,Cruzeta,0.560,0.601,0.736,0.397
2338,Poco Fundo,0.560,0.661,0.798,0.333
2338,Alvaro de Carvalho,0.560,0.577,0.723,0.422
2338,Ponte Preta,0.560,0.582,0.794,0.380
2338,Pouso Alto,0.560,0.617,0.777,0.367
2338,Novo Machado,0.560,0.597,0.777,0.379
2338,Novo Horizonte,0.560,0.640,0.758,0.362
2338,Sao Miguel do Passa Quatro,0.560,0.614,0.788,0.363
2338,Sentinela do Sul,0.560,0.601,0.776,0.377
2338,Juina,0.560,0.686,0.736,0.347
2338,Arambare,0.560,0.624,0.760,0.371
2338,Arroio do Padre,0.560,0.640,0.790,0.348
2338,Cedro do Abaete,0.560,0.568,0.771,0.402
2338,Panama,0.560,0.597,0.722,0.407
2338,Campos Borges,0.560,0.641,0.751,0.364
