Posicao,name,IDHM1991,IDHMRenda1991,IDHMLongevidade1991,IDHMEducacao1991
3497,Brasileia,0.336,0.497,0.622,0.123
3497,Vermelho Novo,0.336,0.463,0.633,0.129
3497,Vitoria do Jari,0.336,0.495,0.570,0.134
3497,Felipe Guerra,0.336,0.477,0.513,0.155
3497,Bujaru,0.336,0.476,0.657,0.121
3497,Natividade,0.336,0.507,0.594,0.126
3497,Acaiaca,0.336,0.533,0.636,0.112
3497,Paranhos,0.336,0.523,0.635,0.114
3497,Inhuma,0.336,0.498,0.591,0.129
3497,Itacarambi,0.336,0.452,0.612,0.137
3497,Tracunhaem,0.336,0.427,0.640,0.139
3497,Baiao,0.336,0.423,0.638,0.140
3497,Nova Mamore,0.336,0.517,0.547,0.134
3497,Esplanada,0.336,0.474,0.538,0.149
3497,Passa E Fica,0.336,0.410,0.536,0.173
3497,Lavras da Mangabeira,0.336,0.419,0.605,0.149
3497,Quitandinha,0.336,0.502,0.627,0.121
3521,Vale do Sol,0.335,0.555,0.719,0.094
3521,Santa Maria do Suacui,0.335,0.557,0.636,0.106
3521,Telha,0.335,0.417,0.504,0.179
3521,Ponta de Pedras,0.335,0.461,0.656,0.124
3521,Morada Nova,0.335,0.440,0.664,0.129
3521,Ipiranga,0.335,0.505,0.690,0.108
3521,Bernardo Sayao,0.335,0.464,0.607,0.133
3528,Itamaraju,0.334,0.535,0.547,0.127
3528,Paranatinga,0.334,0.568,0.637,0.103
3528,Marcos Parente,0.334,0.381,0.609,0.161
3528,Presidente Dutra,0.334,0.436,0.468,0.183
3528,Cajuri,0.334,0.427,0.618,0.141
3528,Terra Santa,0.334,0.432,0.609,0.141
3528,Delmiro Gouveia,0.334,0.464,0.537,0.149
3528,Gloria do Goita,0.334,0.438,0.608,0.140
3528,Cantagalo,0.334,0.514,0.615,0.118
3528,Corguinho,0.334,0.531,0.686,0.102
3528,Boa Vista da Aparecida,0.334,0.455,0.643,0.127
3528,Santa Cruz Cabralia,0.334,0.502,0.625,0.119
3528,Sobralia,0.334,0.455,0.638,0.128
3528,Ibicarai,0.334,0.466,0.571,0.140
3528,Coronel Murta,0.334,0.435,0.619,0.138
3543,Ribeiro Goncalves,0.333,0.422,0.618,0.142
3543,Lagoa Grande,0.333,0.487,0.663,0.114
3543,Bom Jardim,0.333,0.437,0.614,0.138
3543,Corumba de Goias,0.333,0.550,0.665,0.101
3543,Estreito,0.333,0.493,0.636,0.118
3543,Igarape Grande,0.333,0.419,0.514,0.172
3543,Sao Francisco do Oeste,0.333,0.456,0.567,0.143
3543,Formoso,0.333,0.526,0.659,0.107
3543,Guaiuba,0.333,0.432,0.652,0.131
3543,Altamira do Parana,0.333,0.485,0.631,0.121
3543,Fernandes Pinheiro,0.333,0.515,0.664,0.108
3543,Encanto,0.333,0.386,0.555,0.172
3543,Senhora do Porto,0.333,0.456,0.596,0.136
3543,Ubaporanga,0.333,0.453,0.695,0.117
3543,Tabatinga,0.333,0.506,0.669,0.109
3543,Piedade dos Gerais,0.333,0.477,0.673,0.115
3543,Maues,0.333,0.475,0.660,0.118
3543,Amajari,0.333,0.556,0.591,0.112
3543,Candiba,0.333,0.391,0.632,0.150
3543,Santa Tereza do Tocantins,0.333,0.469,0.613,0.129
3543,Fernao,0.333,0.484,0.688,0.111
3543,Santa Maria de Jetiba,0.333,0.531,0.708,0.098
3543,Boca da Mata,0.333,0.450,0.576,0.143
3543,Rio Rufino,0.333,0.521,0.699,0.101
3567,Areia,0.332,0.446,0.616,0.133
3567,Curiuva,0.332,0.492,0.661,0.113
3567,Abare,0.332,0.464,0.536,0.147
3567,Ourem,0.332,0.451,0.612,0.133
3567,Itambe,0.332,0.453,0.567,0.143
3567,Ariranha do Ivai,0.332,0.457,0.627,0.128
3567,Araguacu,0.332,0.542,0.571,0.118
3567,Milagres,0.332,0.456,0.553,0.145
3567,Lagoa da Confusao,0.332,0.484,0.541,0.140
3567,Matriz de Camaragibe,0.332,0.410,0.567,0.157
3567,Ipojuca,0.332,0.440,0.597,0.139
3567,Serra Negra do Norte,0.332,0.482,0.616,0.123
3567,Francisco Dumont,0.332,0.502,0.603,0.121
3567,Piloes,0.332,0.463,0.567,0.140
3567,Parau,0.332,0.437,0.497,0.169
3567,Diamante do Sul,0.332,0.379,0.637,0.152
3567,Itapipoca,0.332,0.405,0.662,0.136
3567,Dois Irmaos do Buriti,0.332,0.512,0.638,0.112
3567,Sooretama,0.332,0.468,0.656,0.119
3567,Miradouro,0.332,0.486,0.659,0.114
3587,Muricilandia,0.331,0.500,0.523,0.139
3587,Ibotirama,0.331,0.469,0.626,0.123
3587,Doverlandia,0.331,0.541,0.679,0.099
3587,Caetite,0.331,0.451,0.632,0.127
3587,Jerico,0.331,0.428,0.616,0.137
3587,Fontoura Xavier,0.331,0.501,0.734,0.099
3587,Mimoso de Goias,0.331,0.487,0.648,0.115
3587,Umburatiba,0.331,0.445,0.606,0.135
3587,Ubajara,0.331,0.440,0.574,0.143
3587,Santana do Araguaia,0.331,0.513,0.639,0.111
3587,Japaratinga,0.331,0.437,0.627,0.132
3587,Parnamirim,0.331,0.418,0.640,0.135
3587,Alto Paraguai,0.331,0.518,0.605,0.116
3587,Nova Canaa do Norte,0.331,0.540,0.637,0.105
3587,Honorio Serpa,0.331,0.470,0.688,0.112
3587,Barrolandia,0.331,0.490,0.640,0.116
3587,Arari,0.331,0.430,0.518,0.163
3587,Malta,0.331,0.416,0.581,0.150
3587,Entre Folhas,0.331,0.427,0.695,0.122
3606,Doutor Severiano,0.330,0.372,0.526,0.184
3606,Rubim,0.330,0.487,0.606,0.122
3606,Aramari,0.330,0.423,0.509,0.167
3606,Quatro Irmaos,0.330,0.485,0.705,0.105
3606,Alexandria,0.330,0.464,0.605,0.128
3606,Quixere,0.330,0.443,0.638,0.127
3606,Sao Domingos do Capim,0.330,0.506,0.645,0.110
3606,Silvanopolis,0.330,0.483,0.550,0.135
3606,Rodolfo Fernandes,0.330,0.384,0.592,0.158
3606,Aguas Vermelhas,0.330,0.519,0.589,0.118
3606,Antonio Dias,0.330,0.492,0.677,0.108
3606,Rio Espera,0.330,0.448,0.671,0.120
3606,Grossos,0.330,0.457,0.603,0.131
3619,Santa Terezinha,0.329,0.460,0.610,0.127
3619,Desterro de Entre Rios,0.329,0.431,0.689,0.120
3619,Feliz Deserto,0.329,0.429,0.559,0.149
3619,Ipaumirim,0.329,0.399,0.578,0.155
3619,Curvelandia,0.329,0.479,0.618,0.120
3619,Alta Floresta D'Oeste,0.329,0.516,0.617,0.112
3619,Santa Rita de Cassia,0.329,0.401,0.602,0.148
3619,Lagoa dos Patos,0.329,0.509,0.610,0.115
3619,Novo Acordo,0.329,0.457,0.618,0.126
3619,Santo Amaro das Brotas,0.329,0.417,0.628,0.136
3619,Custodia,0.329,0.438,0.609,0.133
3619,Coronel Ezequiel,0.329,0.369,0.609,0.158
3619,Curimata,0.329,0.437,0.624,0.130
3619,Ares,0.329,0.440,0.528,0.153
3619,Baia da Traicao,0.329,0.384,0.542,0.171
3619,Urandi,0.329,0.553,0.638,0.101
3635,Chapadinha,0.328,0.444,0.552,0.144
3635,Oeiras,0.328,0.458,0.595,0.129
3635,Coracao de Jesus,0.328,0.451,0.652,0.120
3635,Vila Bela da Santissima Trindade,0.328,0.578,0.652,0.094
3635,Santa Luz,0.328,0.374,0.574,0.165
3635,Santa Rita de Minas,0.328,0.480,0.613,0.120
3635,Fronteira dos Vales,0.328,0.425,0.613,0.135
3635,Camalau,0.328,0.410,0.568,0.152
3635,Trizidela do Vale,0.328,0.455,0.535,0.145
3635,Caraubas,0.328,0.419,0.515,0.164
3635,Licinio de Almeida,0.328,0.428,0.632,0.131
3635,Curral Velho,0.328,0.407,0.570,0.152
3635,Itamari,0.328,0.478,0.565,0.131
3635,Cameta,0.328,0.434,0.645,0.126
3635,Alenquer,0.328,0.464,0.589,0.129
3635,Ventania,0.328,0.495,0.623,0.114
3635,Cruz Machado,0.328,0.504,0.652,0.107
3635,Cocalinho,0.328,0.565,0.651,0.096
3653,Nova Cruz,0.327,0.453,0.545,0.141
3653,Pecanha,0.327,0.470,0.604,0.123
3653,Sao Bento do Norte,0.327,0.421,0.542,0.153
3653,Inhangapi,0.327,0.480,0.669,0.109
3653,Monte Alegre,0.327,0.427,0.610,0.134
3653,Upanema,0.327,0.425,0.497,0.165
3653,Jati,0.327,0.392,0.609,0.146
3653,Rio dos Indios,0.327,0.401,0.707,0.123
3653,Sao Valerio,0.327,0.487,0.604,0.119
3653,Porto Esperidiao,0.327,0.559,0.624,0.100
3653,Nova Porteirinha,0.327,0.435,0.671,0.120
3653,Sagrada Familia,0.327,0.395,0.713,0.124
3653,Aquiraz,0.327,0.469,0.590,0.126
3653,Reserva,0.327,0.482,0.608,0.119
3653,Milagres,0.327,0.423,0.615,0.134
3653,Santa Maria das Barreiras,0.327,0.543,0.639,0.101
3653,Riacho de Santana,0.327,0.422,0.603,0.138
3653,Seabra,0.327,0.457,0.589,0.130
3653,Onca de Pitangui,0.327,0.522,0.717,0.093
3653,Maribondo,0.327,0.465,0.575,0.131
3653,Filadelfia,0.327,0.478,0.637,0.115
3653,Porto Barreiro,0.327,0.440,0.668,0.119
3653,Mucuge,0.327,0.460,0.609,0.125
3653,Oroco,0.327,0.468,0.640,0.117
3677,Dom Macedo Costa,0.326,0.429,0.631,0.128
3677,Inacio Martins,0.326,0.463,0.646,0.116
3677,Frecheirinha,0.326,0.428,0.580,0.139
3677,Guaramiranga,0.326,0.413,0.643,0.131
3677,Independencia,0.326,0.413,0.617,0.136
3677,Senhora dos Remedios,0.326,0.425,0.689,0.118
3677,Sao Thome das Letras,0.326,0.497,0.664,0.105
3677,Caicara do Norte,0.326,0.402,0.542,0.159
3677,Oliveira Fortes,0.326,0.498,0.689,0.101
3677,Medina,0.326,0.473,0.625,0.117
3677,Joaquim Felicio,0.326,0.464,0.636,0.117
3677,Portalegre,0.326,0.388,0.532,0.168
3677,Buritizeiro,0.326,0.478,0.593,0.122
3677,Sao Jose das Missoes,0.326,0.492,0.711,0.099
3677,Gameleira,0.326,0.452,0.531,0.144
3677,Pium,0.326,0.527,0.571,0.115
3677,Nova Olinda,0.326,0.503,0.537,0.128
3677,Sao Bernardino,0.326,0.434,0.698,0.114
3677,Angelim,0.326,0.423,0.568,0.144
3677,Curionopolis,0.326,0.561,0.598,0.103
3697,Aquidaba,0.325,0.466,0.544,0.135
3697,Ferros,0.325,0.509,0.689,0.098
3697,Barra do Chapeu,0.325,0.494,0.648,0.107
3697,Buritis,0.325,0.474,0.638,0.113
3697,Itapitanga,0.325,0.454,0.581,0.130
3697,Sao Goncalo do Amarante,0.325,0.435,0.556,0.142
3697,Lima Campos,0.325,0.463,0.549,0.135
3697,Sao Francisco de Paula,0.325,0.467,0.672,0.109
3697,Braganca,0.325,0.463,0.569,0.130
3697,Cerro Negro,0.325,0.461,0.690,0.108
3697,Pilar,0.325,0.474,0.499,0.145
3697,Sao Joao do Triunfo,0.325,0.496,0.644,0.107
3709,Uibai,0.324,0.413,0.512,0.161
3709,Campo Limpo de Goias,0.324,0.545,0.676,0.092
3709,Iguaraci,0.324,0.428,0.526,0.151
3709,Nova Russas,0.324,0.442,0.591,0.130
3709,Santa Margarida,0.324,0.530,0.596,0.108
3709,Paulistas,0.324,0.465,0.693,0.106
3709,Zabele,0.324,0.442,0.478,0.161
3709,Santa Barbara do Monte Verde,0.324,0.466,0.665,0.110
3709,Miguel Leao,0.324,0.453,0.608,0.123
3709,Cachoeira do Arari,0.324,0.462,0.645,0.114
3709,Pedrao,0.324,0.438,0.618,0.126
3709,Rorainopolis,0.324,0.534,0.591,0.108
3709,Santo Antonio dos Milagres,0.324,0.368,0.528,0.175
3709,Colinas,0.324,0.483,0.465,0.151
3723,Ipupiara,0.323,0.429,0.614,0.128
3723,Pastos Bons,0.323,0.391,0.601,0.143
3723,Maxaranguape,0.323,0.470,0.510,0.141
3723,Sao Pedro,0.323,0.418,0.648,0.124
3723,Santo Estevao,0.323,0.471,0.578,0.124
3723,Jacinto,0.323,0.447,0.625,0.121
3723,Godoy Moreira,0.323,0.438,0.652,0.118
3723,Cururupu,0.323,0.421,0.501,0.160
3723,Baixio,0.323,0.347,0.503,0.193
3723,Vicosa,0.323,0.371,0.555,0.164
3723,Uirapuru,0.323,0.531,0.637,0.100
3723,Itaquirai,0.323,0.534,0.662,0.095
3723,Boa Ventura,0.323,0.374,0.570,0.158
3723,Iranduba,0.323,0.521,0.640,0.101
3723,Monsenhor Gil,0.323,0.361,0.608,0.153
3723,Iracema,0.323,0.411,0.589,0.139
3723,Jequeri,0.323,0.463,0.654,0.111
3723,Wagner,0.323,0.426,0.508,0.156
3723,Sao Luiz do Norte,0.323,0.459,0.640,0.115
3723,Guaraquecaba,0.323,0.487,0.611,0.113
3723,Grao Mogol,0.323,0.496,0.716,0.095
3723,Moraujo,0.323,0.414,0.580,0.140
3723,Central,0.323,0.435,0.520,0.149
3723,Imbau,0.323,0.511,0.623,0.106
3747,Sao Sebastiao do Umbuzeiro,0.322,0.431,0.517,0.150
3747,Sao Miguel do Guama,0.322,0.501,0.583,0.114
3747,Itororo,0.322,0.463,0.560,0.129
3747,Severiano Melo,0.322,0.410,0.599,0.136
3747,Alagoa Grande,0.322,0.467,0.625,0.114
3747,Apui,0.322,0.542,0.622,0.099
3747,Tangara,0.322,0.445,0.548,0.137
3747,Igarape-Miri,0.322,0.463,0.656,0.110
3747,Regeneracao,0.322,0.415,0.581,0.138
3747,Vitoria do Mearim,0.322,0.399,0.587,0.142
3747,Santa Maria da Vitoria,0.322,0.479,0.599,0.116
3747,Itapetim,0.322,0.379,0.545,0.161
3747,Monte das Gameleiras,0.322,0.401,0.614,0.135
3747,Solanea,0.322,0.462,0.568,0.127
3747,Taparuba,0.322,0.443,0.649,0.116
3747,Siriri,0.322,0.445,0.530,0.142
3747,Olho D'Agua das Flores,0.322,0.470,0.509,0.140
3747,Ze Doca,0.322,0.436,0.566,0.135
3747,Porto Calvo,0.322,0.472,0.594,0.119
3766,Calmon,0.321,0.515,0.683,0.094
3766,Sao Jose do Campestre,0.321,0.442,0.543,0.138
3766,Calumbi,0.321,0.388,0.557,0.153
3766,Camocim de Sao Felix,0.321,0.536,0.547,0.113
3766,Mundo Novo,0.321,0.561,0.618,0.095
3766,Santa Helena,0.321,0.433,0.613,0.125
3766,Nova Olinda do Norte,0.321,0.501,0.599,0.110
3766,Marianopolis do Tocantins,0.321,0.454,0.541,0.135
3766,Manoel Emidio,0.321,0.333,0.565,0.176
3766,Paramirim,0.321,0.406,0.638,0.128
3766,Pindai,0.321,0.439,0.632,0.119
3766,Retirolandia,0.321,0.415,0.528,0.151
3766,Prata do Piaui,0.321,0.384,0.600,0.144
3766,Ribeira do Pombal,0.321,0.493,0.477,0.140
3766,Lagoa de Velhos,0.321,0.428,0.520,0.149
3766,Malacacheta,0.321,0.447,0.630,0.117
3766,Governador Archer,0.321,0.447,0.533,0.139
3766,Baliza,0.321,0.471,0.667,0.105
3766,Alcantil,0.321,0.435,0.601,0.127
3766,Riacho da Cruz,0.321,0.411,0.550,0.146
3766,Joao Alfredo,0.321,0.469,0.641,0.110
3766,Capao Alto,0.321,0.453,0.653,0.112
3788,Campos Verdes,0.320,0.558,0.621,0.095
3788,Mesquita,0.320,0.480,0.622,0.110
3788,Barao de Melgaco,0.320,0.464,0.613,0.115
3788,Ponte Alta do Tocantins,0.320,0.464,0.612,0.115
3788,Santa Cruz da Baixa Verde,0.320,0.393,0.586,0.142
3788,Peixe,0.320,0.473,0.632,0.110
3788,Vila Flor,0.320,0.434,0.527,0.143
3788,Goianinha,0.320,0.465,0.545,0.129
3788,Araguacema,0.320,0.502,0.628,0.104
3788,Cantagalo,0.320,0.453,0.675,0.107
3788,Salto do Ceu,0.320,0.510,0.651,0.099
3788,Aragominas,0.320,0.470,0.604,0.115
3788,Ferreira Gomes,0.320,0.492,0.701,0.095
3788,Nova Iorque,0.320,0.339,0.522,0.185
3788,Sao Sebastiao do Rio Preto,0.320,0.359,0.655,0.140
3788,Santa Rita do Novo Destino,0.320,0.471,0.640,0.109
3788,Itaitinga,0.320,0.456,0.596,0.121
3788,Antonio Almeida,0.320,0.332,0.565,0.175
3788,Lago do Junco,0.320,0.465,0.557,0.127
3788,Ouro Velho,0.320,0.382,0.519,0.165
3808,Duere,0.319,0.487,0.641,0.104
3808,Toledo,0.319,0.581,0.725,0.077
3808,Santa Leopoldina,0.319,0.496,0.654,0.100
3808,Luis Gomes,0.319,0.404,0.604,0.133
3808,Nossa Senhora da Gloria,0.319,0.462,0.568,0.124
3808,Tunas,0.319,0.479,0.667,0.102
3808,Arroio do Padre,0.319,0.511,0.736,0.086
3808,Aracoiaba,0.319,0.418,0.537,0.144
3808,Sucupira,0.319,0.472,0.632,0.109
3808,Remigio,0.319,0.479,0.549,0.124
3808,Santo Andre,0.319,0.388,0.536,0.156
3808,Espigao Alto do Iguacu,0.319,0.416,0.686,0.114
3808,Mazagao,0.319,0.484,0.649,0.103
3808,Sao Vicente Ferrer,0.319,0.454,0.532,0.134
3808,Rio Bonito do Iguacu,0.319,0.433,0.654,0.115
3823,Sao Bento do Una,0.318,0.498,0.555,0.116
3823,Barra do Turvo,0.318,0.501,0.644,0.100
3823,Pindoretama,0.318,0.447,0.588,0.122
3823,Divino,0.318,0.531,0.628,0.096
3823,Santa Barbara do Tugurio,0.318,0.468,0.604,0.114
3823,Nova Vicosa,0.318,0.525,0.548,0.112
3823,Cascavel,0.318,0.443,0.609,0.119
3823,Canavieiras,0.318,0.449,0.548,0.131
3823,Varzea Grande,0.318,0.405,0.564,0.141
3823,Itapiuna,0.318,0.383,0.597,0.141
3823,Arapoema,0.318,0.517,0.586,0.106
3823,Itirucu,0.318,0.439,0.615,0.119
3823,Ruy Barbosa,0.318,0.503,0.620,0.103
3823,Jaguarari,0.318,0.458,0.627,0.112
3823,Ipu,0.318,0.428,0.630,0.119
3823,Dom Feliciano,0.318,0.544,0.669,0.088
3823,Ilha das Flores,0.318,0.372,0.504,0.171
3823,Conceicao do Mato Dentro,0.318,0.481,0.676,0.099
3823,Pocinhos,0.318,0.419,0.556,0.138
3823,Ibipeba,0.318,0.440,0.525,0.139
3823,Canhoba,0.318,0.431,0.559,0.134
3823,Claro dos Pocoes,0.318,0.444,0.652,0.111
3823,Durande,0.318,0.428,0.659,0.114
3846,Sena Madureira,0.317,0.483,0.647,0.102
3846,Parana,0.317,0.384,0.543,0.153
3846,Valente,0.317,0.445,0.528,0.136
3846,Antonio Olinto,0.317,0.473,0.661,0.102
3846,Lagoa de Itaenga,0.317,0.430,0.577,0.128
3846,Coruripe,0.317,0.477,0.576,0.116
3846,Barcelos,0.317,0.518,0.615,0.100
3846,Irara,0.317,0.433,0.532,0.138
3846,Palestina,0.317,0.377,0.488,0.173
3846,Puxinana,0.317,0.432,0.578,0.128
3846,Pracinha,0.317,0.494,0.680,0.095
3846,Barra do Mendes,0.317,0.442,0.532,0.135
3858,Sao Geraldo da Piedade,0.316,0.428,0.636,0.116
3858,Taguatinga,0.316,0.461,0.559,0.123
3858,Guarinos,0.316,0.467,0.663,0.102
3858,Santa Rita do Trivelato,0.316,0.508,0.713,0.087
3858,Bela Vista do Toldo,0.316,0.479,0.653,0.101
3858,Altos,0.316,0.434,0.611,0.119
3858,Bertopolis,0.316,0.473,0.606,0.110
3858,Alvorada de Minas,0.316,0.441,0.676,0.106
3858,Piacabucu,0.316,0.475,0.559,0.119
3858,Tibau,0.316,0.409,0.569,0.136
3858,Ubaitaba,0.316,0.485,0.524,0.124
3858,Cumbe,0.316,0.436,0.603,0.120
3858,Palmital,0.316,0.476,0.609,0.109
3858,Fronteiras,0.316,0.452,0.561,0.125
3858,Crixas do Tocantins,0.316,0.455,0.637,0.109
3858,Graca Aranha,0.316,0.387,0.487,0.168
3858,Pombos,0.316,0.471,0.592,0.113
3858,Camacan,0.316,0.496,0.546,0.117
3876,Augusto de Lima,0.315,0.471,0.637,0.104
3876,Cristal do Sul,0.315,0.371,0.681,0.124
3876,Sao Domingos,0.315,0.442,0.528,0.134
3876,Piranga,0.315,0.429,0.679,0.107
3876,Pindorama do Tocantins,0.315,0.493,0.588,0.108
3876,Pirpirituba,0.315,0.412,0.537,0.141
3876,Alvarenga,0.315,0.443,0.649,0.109
3876,Candeal,0.315,0.402,0.565,0.137
3876,Sao Tome,0.315,0.410,0.510,0.149
3876,Agua Fria de Goias,0.315,0.489,0.629,0.102
3876,Sao Felix do Xingu,0.315,0.557,0.623,0.090
3876,Simao Dias,0.315,0.465,0.504,0.133
3876,Irupi,0.315,0.505,0.654,0.095
3876,Ouro Verde,0.315,0.519,0.683,0.088
3876,Rosario do Ivai,0.315,0.500,0.623,0.100
3876,Nova Esperanca do Sudoeste,0.315,0.456,0.678,0.101
3876,Catas Altas da Noruega,0.315,0.406,0.652,0.118
3876,Lagoinha do Piaui,0.315,0.372,0.601,0.140
3876,Olaria,0.315,0.499,0.665,0.094
3895,Nova Floresta,0.314,0.430,0.503,0.143
3895,Amparo de Sao Francisco,0.314,0.397,0.504,0.155
3895,Jauru,0.314,0.487,0.624,0.102
3895,Cachoeirinha,0.314,0.387,0.523,0.153
3895,Luis Domingues,0.314,0.449,0.565,0.122
3895,Saloa,0.314,0.495,0.531,0.118
3895,Canto do Buriti,0.314,0.452,0.558,0.123
3895,Rio Grande do Piaui,0.314,0.428,0.617,0.117
3895,Campos Sales,0.314,0.446,0.617,0.113
3895,Santana do Acarau,0.314,0.419,0.540,0.137
3895,Conceicao,0.314,0.377,0.570,0.144
3895,Coribe,0.314,0.464,0.616,0.108
3895,Guaraciama,0.314,0.411,0.688,0.109
3895,Porteirinha,0.314,0.459,0.593,0.114
3895,Forquilha,0.314,0.437,0.594,0.119
3895,Frei Miguelinho,0.314,0.431,0.555,0.129
3895,Assis Brasil,0.314,0.499,0.646,0.096
3895,Iraucuba,0.314,0.394,0.572,0.138
3895,Santo Antonio do Rio Abaixo,0.314,0.436,0.642,0.111
3914,Itapirapua Paulista,0.313,0.463,0.642,0.103
3914,Conceicao do Coite,0.313,0.448,0.528,0.130
3914,Nova Olinda,0.313,0.399,0.583,0.132
3914,Vista Serrana,0.313,0.492,0.603,0.103
3914,Joanesia,0.313,0.430,0.675,0.106
3914,Calcado,0.313,0.404,0.530,0.143
3914,Santa Maria da Boa Vista,0.313,0.512,0.614,0.098
3914,Morro da Garca,0.313,0.464,0.603,0.110
3914,Saltinho,0.313,0.478,0.704,0.091
3914,Gilbues,0.313,0.435,0.574,0.123
3914,Trindade,0.313,0.458,0.581,0.115
3914,Alvorada D'Oeste,0.313,0.458,0.598,0.112
3914,Pinhao,0.313,0.436,0.560,0.126
3914,Itinga do Maranhao,0.313,0.535,0.587,0.098
3914,Cipotanea,0.313,0.394,0.630,0.123
3914,Pedra Branca,0.313,0.343,0.570,0.157
3914,Maracana,0.313,0.432,0.643,0.110
3914,Juruti,0.313,0.448,0.586,0.117
3914,Nova Monte Verde,0.313,0.514,0.637,0.094
3933,Angical,0.312,0.432,0.642,0.110
3933,Muribeca,0.312,0.420,0.511,0.142
3933,Peri Mirim,0.312,0.409,0.536,0.139
3933,Boqueirao,0.312,0.471,0.536,0.120
3933,Benjamin Constant do Sul,0.312,0.423,0.653,0.110
3933,Campestre,0.312,0.432,0.517,0.136
3933,Santa Rita,0.312,0.374,0.513,0.158
3933,Coari,0.312,0.467,0.622,0.105
3933,Paripueira,0.312,0.389,0.577,0.135
3933,Monsenhor Hipolito,0.312,0.417,0.592,0.123
3933,Monte Alegre de Goias,0.312,0.472,0.618,0.104
3933,Cha de Alegria,0.312,0.413,0.580,0.127
3933,Uniao dos Palmares,0.312,0.463,0.558,0.118
3946,Potiragua,0.311,0.430,0.570,0.123
3946,Belterra,0.311,0.443,0.604,0.112
3946,Macambira,0.311,0.437,0.639,0.108
3946,Buenos Aires,0.311,0.406,0.554,0.134
3946,Sapucaia,0.311,0.551,0.693,0.079
3946,Tartarugalzinho,0.311,0.519,0.633,0.092
3946,Cedro,0.311,0.387,0.629,0.124
3946,Esperantina,0.311,0.428,0.536,0.131
3946,Horizonte,0.311,0.470,0.597,0.107
3946,Formoso do Araguaia,0.311,0.518,0.578,0.100
3946,Coluna,0.311,0.463,0.599,0.108
3946,Itacaja,0.311,0.440,0.613,0.111
3946,Jau do Tocantins,0.311,0.508,0.649,0.091
3946,Sao Rafael,0.311,0.422,0.584,0.122
3960,Barreira,0.310,0.436,0.566,0.121
3960,Palhano,0.310,0.350,0.638,0.133
3960,Dom Basilio,0.310,0.442,0.620,0.109
3960,Colniza,0.310,0.563,0.654,0.081
3960,Fernando Pedroza,0.310,0.354,0.491,0.172
3960,Sao Raimundo das Mangabeiras,0.310,0.434,0.557,0.123
3960,Novo Horizonte,0.310,0.465,0.645,0.099
3960,Matinha,0.310,0.349,0.574,0.148
3960,Montividiu do Norte,0.310,0.482,0.618,0.100
3960,Senador Georgino Avelino,0.310,0.442,0.531,0.127
3960,Pocao,0.310,0.453,0.496,0.132
3960,Lago da Pedra,0.310,0.421,0.546,0.130
3960,Conceicao do Tocantins,0.310,0.447,0.593,0.112
3960,Sao Miguel,0.310,0.431,0.532,0.130
3960,Januario Cicco,0.310,0.422,0.535,0.132
3960,Axixa,0.310,0.417,0.509,0.140
3960,Altinho,0.310,0.447,0.537,0.124
3960,Santana de Pirapama,0.310,0.486,0.660,0.093
3960,Barao de Grajau,0.310,0.403,0.610,0.121
3960,Belmonte,0.310,0.464,0.524,0.123
3980,Jose da Penha,0.309,0.378,0.569,0.137
3980,Rio Formoso,0.309,0.422,0.579,0.121
3980,Santa Cruz,0.309,0.373,0.631,0.125
3980,Santaluz,0.309,0.465,0.540,0.118
3980,Goianorte,0.309,0.511,0.537,0.107
3980,Sao Jose do Belmonte,0.309,0.400,0.628,0.117
3980,Agua Nova,0.309,0.440,0.526,0.127
3980,Cabixi,0.309,0.430,0.636,0.108
3980,Sertaozinho,0.309,0.382,0.601,0.129
3980,Tanque Novo,0.309,0.386,0.642,0.119
3980,Solonopole,0.309,0.405,0.586,0.124
3980,Mamanguape,0.309,0.465,0.486,0.130
3980,Antonina do Norte,0.309,0.409,0.561,0.129
3980,Cumaru do Norte,0.309,0.584,0.623,0.081
3980,Jaguaquara,0.309,0.468,0.627,0.101
3980,Coracao de Maria,0.309,0.493,0.556,0.108
3980,Macarani,0.309,0.461,0.609,0.105
3980,Amaraji,0.309,0.433,0.587,0.116
3980,Serrinha dos Pintos,0.309,0.351,0.573,0.147
3980,Ourilandia do Norte,0.309,0.555,0.623,0.085
3980,Itagimirim,0.309,0.477,0.548,0.113
3980,Bom Jesus do Tocantins,0.309,0.522,0.571,0.099
3980,Bonito,0.309,0.458,0.528,0.122
3980,Candoi,0.309,0.524,0.610,0.092
3980,Antas,0.309,0.454,0.582,0.112
3980,Buerarema,0.309,0.447,0.557,0.119
3980,Riachuelo,0.309,0.376,0.610,0.129
3980,Senador Eloi de Souza,0.309,0.367,0.497,0.161
3980,Uniao do Sul,0.309,0.705,0.698,0.060
4009,Sao Felix do Coribe,0.308,0.459,0.617,0.103
4009,Buriti Bravo,0.308,0.429,0.577,0.118
4009,Prata,0.308,0.399,0.517,0.142
4009,Santa Cruz da Vitoria,0.308,0.395,0.602,0.123
4009,Tigrinhos,0.308,0.418,0.706,0.099
4009,Lagoa do Carro,0.308,0.433,0.541,0.125
4009,Turmalina,0.308,0.488,0.660,0.091
4009,Ituacu,0.308,0.472,0.567,0.109
4009,Araua,0.308,0.466,0.534,0.117
4009,Jangada,0.308,0.504,0.613,0.095
4009,Elesbao Veloso,0.308,0.413,0.570,0.124
